0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
1	1.000000	0.000112	-0.308341	-0.000112	1.000000	0.608309
2	1.000000	0.000228	-0.127538	-0.000228	1.000000	0.841360
3	1.000000	-0.000386	0.739107	0.000386	1.000000	0.510278
4	1.000000	-0.000474	-0.636258	0.000474	1.000000	0.190314
5	1.000000	0.000330	-0.769009	-0.000330	1.000000	1.003018
6	1.000000	0.000941	1.566200	-0.000941	1.000000	1.054398
7	1.000000	-0.000044	2.405181	0.000044	1.000000	0.435886
8	1.000000	-0.000594	-1.003359	0.000594	1.000000	1.081855
9	1.000000	0.000918	0.197868	-0.000918	1.000000	2.296375
10	1.000000	0.000119	2.402139	-0.000119	1.000000	1.000129
11	1.000000	-0.000152	-0.968119	0.000152	1.000000	1.157564
12	1.000000	0.000980	-1.425775	-0.000980	1.000000	1.845793
13	1.000000	0.000428	1.213469	-0.000428	1.000000	0.940647
14	1.000000	-0.000152	0.889627	0.000152	1.000000	0.788058
15	1.000000	0.000159	0.536796	-0.000159	1.000000	1.720254
16	1.000000	-0.000007	0.213753	0.000007	1.000000	0.675344
17	1.000000	0.000801	0.138262	-0.000801	1.000000	1.093366
18	1.000000	0.000219	0.915132	-0.000219	1.000000	1.333064
19	1.000000	-0.000030	0.466639	0.000030	1.000000	0.430744
20	1.000000	0.000024	-0.246510	-0.000024	1.000000	0.827645
21	1.000000	-0.000081	0.402154	0.000081	1.000000	1.714988
22	1.000000	-0.000135	0.576061	0.000135	1.000000	2.374627
23	1.000000	-0.000331	-0.208612	0.000331	1.000000	2.151349
24	1.000000	-0.000264	0.328500	0.000264	1.000000	0.798907
25	1.000000	0.000412	-0.172850	-0.000412	1.000000	2.009904
26	1.000000	-0.000312	1.329559	0.000312	1.000000	0.509324
27	1.000000	0.000841	0.846495	-0.000841	1.000000	2.060104
28	1.000000	0.000105	0.363047	-0.000105	1.000000	1.686980
29	1.000000	0.000061	0.310330	-0.000061	1.000000	1.853963
30	1.000000	0.000264	0.975869	-0.000264	1.000000	1.840853
31	1.000000	-0.000088	0.104031	0.000088	1.000000	2.870368
32	1.000000	-0.000026	0.129936	0.000026	1.000000	1.601933
33	0.999999	0.001165	0.494697	-0.001165	0.999999	1.591481
34	1.000000	0.000324	-0.167813	-0.000324	1.000000	2.024592
35	1.000000	0.000814	0.528550	-0.000814	1.000000	1.869430
36	1.000000	0.000444	0.969716	-0.000444	1.000000	1.160254
37	1.000000	-0.000144	0.179202	0.000144	1.000000	1.768840
38	1.000000	0.000412	1.093040	-0.000412	1.000000	0.671172
39	1.000000	0.000148	0.110769	-0.000148	1.000000	0.952832
40	1.000000	0.000119	0.670797	-0.000119	1.000000	1.174855
41	1.000000	-0.000667	1.486113	0.000667	1.000000	0.927677
42	1.000000	-0.000459	0.933319	0.000459	1.000000	0.995318
43	1.000000	0.000091	0.892484	-0.000091	1.000000	1.046053
44	1.000000	-0.000099	0.127515	0.000099	1.000000	0.609698
45	1.000000	0.000122	1.067004	-0.000122	1.000000	1.264745
46	1.000000	-0.000500	0.529567	0.000500	1.000000	0.500898
47	1.000000	-0.000359	-0.780484	0.000359	1.000000	0.003225
48	1.000000	-0.000352	-0.796100	0.000352	1.000000	0.234948
49	1.000000	0.000580	0.118786	-0.000580	1.000000	1.180025
50	1.000000	-0.000366	-0.119375	0.000366	1.000000	-0.200200
51	1.000000	-0.000091	-0.151426	0.000091	1.000000	-0.102680
52	1.000000	-0.000065	-0.161111	0.000065	1.000000	0.440150
53	1.000000	-0.000099	-0.438358	0.000099	1.000000	0.538641
54	1.000000	-0.000490	-0.369936	0.000490	1.000000	-0.461524
55	1.000000	-0.000200	-0.420215	0.000200	1.000000	0.087700
56	1.000000	-0.000214	0.272167	0.000214	1.000000	0.203997
57	1.000000	-0.000358	0.615907	0.000358	1.000000	-0.464826
58	1.000000	0.000014	0.725729	-0.000014	1.000000	0.454337
59	1.000000	-0.000108	1.057185	0.000108	1.000000	0.167457
60	1.000000	0.000007	0.033192	-0.000007	1.000000	0.055642
61	1.000000	0.000071	1.098490	-0.000071	1.000000	-0.419387
62	1.000000	-0.000168	0.530344	0.000168	1.000000	-0.159732
63	1.000000	-0.000782	0.464020	0.000782	1.000000	-1.313399
64	1.000000	-0.000614	0.292217	0.000614	1.000000	-0.694227
65	1.000000	-0.000614	0.258501	0.000614	1.000000	-0.606747
66	1.000000	-0.000444	0.240199	0.000444	1.000000	-0.533507
67	1.000000	-0.000232	-0.146731	0.000232	1.000000	-1.514979
68	1.000000	0.000086	0.077535	-0.000086	1.000000	-0.772589
69	1.000000	0.000011	0.816342	-0.000011	1.000000	0.179648
70	1.000000	-0.000268	0.359271	0.000268	1.000000	-0.611229
71	1.000000	0.000258	0.579504	-0.000258	1.000000	-0.186432
72	1.000000	-0.000439	0.426922	0.000439	1.000000	-1.146411
73	1.000000	0.000105	-0.507060	-0.000105	1.000000	-1.303537
74	1.000000	0.000314	-1.075561	-0.000314	1.000000	-0.620354
75	1.000000	0.000082	0.360803	-0.000082	1.000000	-0.986046
76	1.000000	-0.000438	-0.753834	0.000438	1.000000	-1.676011
77	1.000000	0.000307	-0.222716	-0.000307	1.000000	-0.257686
78	1.000000	-0.000211	-0.085092	0.000211	1.000000	-1.784708
