0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
1	1.000000	-0.000970	0.712765	0.000970	1.000000	-3.276154
2	0.999999	-0.001347	1.222568	0.001347	0.999999	-2.472808
3	0.999999	-0.001417	0.728395	0.001417	0.999999	-1.384130
4	1.000000	-0.000966	0.544632	0.000966	1.000000	-1.286525
5	0.999999	-0.001124	1.085274	0.001124	0.999999	-1.648298
6	0.999999	-0.001243	1.241148	0.001243	0.999999	-0.882525
7	0.999999	-0.001147	0.729821	0.001147	0.999999	-1.571984
8	0.999999	-0.001254	1.000054	0.001254	0.999999	-0.238904
9	1.000000	-0.000422	0.983970	0.000422	1.000000	1.597177
10	1.000000	-0.000950	0.964566	0.000950	1.000000	0.650108
11	1.000000	-0.000496	1.150964	0.000496	1.000000	0.732678
12	1.000000	-0.000603	0.671160	0.000603	1.000000	-0.085294
13	1.000000	-0.000585	0.984546	0.000585	1.000000	0.282336
14	1.000000	-0.000607	1.223564	0.000607	1.000000	0.122826
15	1.000000	-0.000639	0.230068	0.000639	1.000000	0.001286
16	1.000000	-0.000812	0.575603	0.000812	1.000000	0.510792
17	1.000000	-0.000996	1.738127	0.000996	1.000000	-0.619669
18	1.000000	-0.000924	0.801409	0.000924	1.000000	-0.830990
19	1.000000	-0.000423	0.562197	0.000423	1.000000	-1.188645
20	0.999999	-0.001073	0.914068	0.001073	0.999999	-0.949980
21	0.999999	-0.001085	0.089566	0.001085	0.999999	-0.970877
22	1.000000	-0.000925	0.860338	0.000925	1.000000	-1.647695
23	0.999999	-0.001161	0.817384	0.001161	0.999999	-0.333289
24	0.999999	-0.001011	0.062308	0.001011	0.999999	-1.769136
25	0.999999	-0.001146	0.304503	0.001146	0.999999	-0.633517
26	0.999999	-0.001141	1.589674	0.001141	0.999999	-0.394993
27	0.999999	-0.001169	0.834554	0.001169	0.999999	-0.598320
28	0.999999	-0.001196	1.135303	0.001196	0.999999	-1.381168
29	0.999999	-0.001087	0.532994	0.001087	0.999999	-0.515843
30	0.999999	-0.001298	0.408091	0.001298	0.999999	-1.092380
31	0.999998	-0.001914	1.310406	0.001914	0.999998	-1.594844
32	0.999999	-0.001339	0.255430	0.001339	0.999999	-0.643323
33	1.000000	-0.000564	0.562252	0.000564	1.000000	-0.551866
34	0.999999	-0.001619	1.438380	0.001619	0.999999	-1.591017
35	1.000000	-0.000855	-0.319027	0.000855	1.000000	0.091374
36	1.000000	-0.000598	0.352418	0.000598	1.000000	-1.203590
37	1.000000	-0.000695	-0.284755	0.000695	1.000000	-0.221062
38	1.000000	-0.000457	0.843017	0.000457	1.000000	0.200739
39	0.999999	-0.001091	1.500791	0.001091	0.999999	-0.314721
40	1.000000	-0.000849	-0.018815	0.000849	1.000000	-0.244500
41	1.000000	-0.000573	0.572081	0.000573	1.000000	0.065896
42	1.000000	-0.000835	0.103027	0.000835	1.000000	-0.172711
43	1.000000	-0.000890	0.117045	0.000890	1.000000	-0.153184
44	1.000000	-0.000797	0.304141	0.000797	1.000000	-0.091977
45	1.000000	-0.000632	0.319623	0.000632	1.000000	0.434098
46	1.000000	-0.000578	-0.582669	0.000578	1.000000	-0.259361
47	0.999999	-0.001120	0.843781	0.001120	0.999999	-1.174737
48	1.000000	-0.000774	0.630035	0.000774	1.000000	-0.548073
49	1.000000	-0.000511	0.584639	0.000511	1.000000	0.319452
50	1.000000	-0.000974	0.323557	0.000974	1.000000	-0.145200
51	1.000000	0.000005	-0.392536	-0.000005	1.000000	1.463594
52	1.000000	-0.000573	0.978153	0.000573	1.000000	0.053979
53	1.000000	-0.000053	0.104367	0.000053	1.000000	0.726914
54	1.000000	-0.000186	0.223749	0.000186	1.000000	0.756125
55	1.000000	-0.000277	0.537126	0.000277	1.000000	1.060278
56	1.000000	-0.000150	-0.772560	0.000150	1.000000	1.010140
57	1.000000	-0.000220	-0.733483	0.000220	1.000000	1.510945
58	1.000000	-0.000414	-0.752611	0.000414	1.000000	1.109693
59	1.000000	-0.000811	0.464665	0.000811	1.000000	-0.042864
60	1.000000	-0.000729	-0.155051	0.000729	1.000000	1.292225
61	1.000000	-0.000541	0.576838	0.000541	1.000000	0.720598
62	1.000000	-0.000951	0.267651	0.000951	1.000000	0.531834
63	1.000000	-0.000482	-0.662017	0.000482	1.000000	1.644374
64	1.000000	-0.000164	0.253403	0.000164	1.000000	0.775483
65	1.000000	-0.000393	0.283817	0.000393	1.000000	0.972662
66	1.000000	-0.000627	0.104377	0.000627	1.000000	1.150463
67	1.000000	-0.000111	-0.431954	0.000111	1.000000	1.336962
68	1.000000	-0.000888	0.553917	0.000888	1.000000	0.383544
69	1.000000	-0.000339	0.381122	0.000339	1.000000	1.222047
70	0.999999	-0.001542	0.689666	0.001542	0.999999	-0.484574
71	0.999999	-0.001408	0.396713	0.001408	0.999999	1.305399
72	1.000000	-0.000946	-0.741747	0.000946	1.000000	1.471477
73	1.000000	-0.000946	-0.266769	0.000946	1.000000	0.711201
74	1.000000	-0.000559	0.667038	0.000559	1.000000	0.453214
75	1.000000	-0.000766	1.149102	0.000766	1.000000	0.517439
76	1.000000	-0.000831	0.015041	0.000831	1.000000	1.106447
77	1.000000	-0.000957	-0.311875	0.000957	1.000000	1.260041
78	1.000000	-0.000781	0.774318	0.000781	1.000000	0.853324
79	0.999999	-0.001486	0.002538	0.001486	0.999999	0.935253
80	0.999999	-0.001177	0.049641	0.001177	0.999999	0.478005
81	0.999999	-0.001366	0.605661	0.001366	0.999999	-0.511371
82	0.999998	-0.001868	0.213061	0.001868	0.999998	-0.475676
83	0.999999	-0.001196	0.641216	0.001196	0.999999	0.455533
84	0.999999	-0.001675	0.371638	0.001675	0.999999	-0.253994
85	0.999999	-0.001581	-0.619703	0.001581	0.999999	0.835221
86	0.999998	-0.001779	0.522952	0.001779	0.999998	0.267614
87	0.999999	-0.001011	0.213048	0.001011	0.999999	0.467302
88	0.999999	-0.001045	-0.584936	0.001045	0.999999	0.763302
89	0.999999	-0.001093	-0.640139	0.001093	0.999999	0.294068
90	1.000000	-0.000849	0.094827	0.000849	1.000000	-0.196964
91	0.999999	-0.001031	0.276054	0.001031	0.999999	1.342869
92	1.000000	-0.000755	0.509294	0.000755	1.000000	0.665957
93	1.000000	-0.000814	-0.688153	0.000814	1.000000	1.517455
94	1.000000	-0.000866	-0.188001	0.000866	1.000000	1.184843
95	1.000000	-0.000657	0.257559	0.000657	1.000000	0.205207
96	0.999999	-0.001206	-0.027849	0.001206	0.999999	0.690093
97	1.000000	-0.000928	0.051961	0.000928	1.000000	1.699462
98	0.999999	-0.001009	0.907476	0.001009	0.999999	-1.084590
99	0.999999	-0.001265	0.585963	0.001265	0.999999	-0.297357
100	1.000000	-0.000848	0.973176	0.000848	1.000000	1.161404
101	1.000000	-0.000711	0.054654	0.000711	1.000000	-0.211558
102	1.000000	-0.000757	0.369197	0.000757	1.000000	0.726781
103	1.000000	-0.000765	0.879908	0.000765	1.000000	0.573095
104	1.000000	-0.000472	-0.065486	0.000472	1.000000	0.552407
105	1.000000	-0.000767	-0.336726	0.000767	1.000000	1.144477
106	1.000000	-0.000449	0.320322	0.000449	1.000000	0.794092
107	1.000000	-0.000574	-0.296500	0.000574	1.000000	0.522705
108	1.000000	-0.000501	-0.002813	0.000501	1.000000	0.427122
109	1.000000	-0.000590	0.365051	0.000590	1.000000	0.666893
110	1.000000	-0.000872	-0.028577	0.000872	1.000000	1.020578
111	1.000000	-0.000484	-0.370737	0.000484	1.000000	1.034983
112	1.000000	-0.000464	0.831766	0.000464	1.000000	-0.690088
113	1.000000	-0.000383	0.007584	0.000383	1.000000	0.963659
114	1.000000	-0.000469	0.842257	0.000469	1.000000	0.121618
115	1.000000	-0.000063	-0.121082	0.000063	1.000000	0.390860
116	1.000000	-0.000351	-0.099294	0.000351	1.000000	0.473957
117	1.000000	0.000034	0.078103	-0.000034	1.000000	0.601748
118	1.000000	0.000053	-0.334470	-0.000053	1.000000	0.868727
119	1.000000	0.000120	0.406128	-0.000120	1.000000	0.924138
120	1.000000	0.000026	0.137458	-0.000026	1.000000	0.144343
121	1.000000	0.000205	-0.617836	-0.000205	1.000000	0.867441
122	1.000000	0.000154	0.735079	-0.000154	1.000000	0.774868
123	1.000000	-0.000213	0.075893	0.000213	1.000000	0.091772
124	1.000000	0.000157	0.048422	-0.000157	1.000000	0.503456
125	1.000000	0.000064	0.368107	-0.000064	1.000000	0.895101
126	1.000000	0.000075	0.097464	-0.000075	1.000000	0.328376
127	1.000000	0.000042	0.434939	-0.000042	1.000000	0.476224
128	1.000000	-0.000205	0.510808	0.000205	1.000000	-0.127601
