1,1,1493.1,345.3,307.8,783.3,0.95,-1,-1,-1
1,2,1155.6,335.0,171.4,348.8,0.93,-1,-1,-1
1,3,953.8,316.7,176.8,346.1,0.93,-1,-1,-1
1,4,896.4,318.9,98.5,264.6,0.93,-1,-1,-1
1,5,1337.9,347.0,49.9,112.7,0.91,-1,-1,-1
1,6,1688.9,346.6,132.3,379.7,0.9,-1,-1,-1
1,7,1472.9,341.2,43.2,95.8,0.89,-1,-1,-1
1,8,241.3,328.1,58.4,152.5,0.89,-1,-1,-1
1,9,336.8,318.1,49.3,140.2,0.87,-1,-1,-1
1,10,456.3,331.6,39.1,109.9,0.87,-1,-1,-1
1,11,820.8,337.3,37.8,101.4,0.87,-1,-1,-1
1,12,377.0,333.6,51.3,125.4,0.87,-1,-1,-1
1,13,710.8,386.4,70.2,102.6,0.85,-1,-1,-1
1,14,773.6,359.8,24.3,57.4,0.83,-1,-1,-1
1,15,738.5,332.4,36.5,87.8,0.82,-1,-1,-1
1,16,1084.1,342.7,32.4,73.4,0.82,-1,-1,-1
1,17,800.6,342.4,22.9,51.1,0.78,-1,-1,-1
1,18,1116.5,344.8,22.9,53.5,0.78,-1,-1,-1
1,19,1543.1,336.7,137.7,347.8,0.77,-1,-1,-1
1,20,675.3,341.6,34.8,86.4,0.71,-1,-1,-1
1,21,1571.4,336.2,40.5,107.3,0.68,-1,-1,-1
1,22,590.6,326.9,42.5,106.5,0.68,-1,-1,-1
1,23,211.6,331.8,44.6,114.1,0.52,-1,-1,-1
1,24,1204.9,340.0,28.4,77.8,0.49,-1,-1,-1
1,25,710.8,351.0,35.1,81.0,0.45,-1,-1,-1
1,26,658.1,363.8,51.3,83.0,0.34,-1,-1,-1
1,27,1165.7,342.1,22.9,61.6,0.24,-1,-1,-1
1,28,1219.7,340.5,27.0,77.0,0.21,-1,-1,-1
1,29,847.8,333.3,27.0,62.9,0.21,-1,-1,-1
1,30,1814.4,339.5,97.2,316.6,0.14,-1,-1,-1
1,31,1383.8,349.7,27.0,64.1,0.13,-1,-1,-1
1,32,1176.5,343.1,21.6,58.6,0.09,-1,-1,-1
1,33,625.1,329.7,34.4,91.1,0.08,-1,-1,-1
1,34,1059.8,348.6,18.9,41.2,0.07,-1,-1,-1
1,35,615.6,348.3,41.8,101.2,0.07,-1,-1,-1
1,36,720.9,342.2,23.0,64.8,0.06,-1,-1,-1
1,37,869.4,349.0,20.2,52.0,0.04,-1,-1,-1
1,38,1194.8,343.2,23.0,66.8,0.03,-1,-1,-1
1,39,1056.4,347.6,23.0,59.4,0.03,-1,-1,-1
1,40,1524.2,356.4,178.2,436.7,0.03,-1,-1,-1
1,41,897.1,345.6,21.6,54.7,0.03,-1,-1,-1
1,42,874.8,353.4,17.5,45.9,0.02,-1,-1,-1
1,43,608.9,333.3,26.3,75.8,0.01,-1,-1,-1
1,44,880.2,353.4,17.5,45.2,0.01,-1,-1,-1
1,45,1823.9,339.9,75.6,220.1,0.01,-1,-1,-1
1,46,978.8,351.3,14.8,31.7,0.01,-1,-1,-1
1,47,1135.4,344.8,21.6,52.8,0.01,-1,-1,-1
1,48,660.5,367.9,70.5,114.8,0.01,-1,-1,-1
2,1,1502.6,355.7,307.8,787.1,0.95,-1,-1,-1
2,2,968.6,316.1,168.7,350.2,0.94,-1,-1,-1
2,3,1162.4,336.7,168.8,349.1,0.93,-1,-1,-1
2,4,899.1,322.0,102.6,261.2,0.93,-1,-1,-1
2,5,1343.2,348.0,50.0,112.0,0.92,-1,-1,-1
2,6,1476.9,341.6,45.9,96.5,0.9,-1,-1,-1
2,7,1699.7,346.3,129.6,367.9,0.89,-1,-1,-1
2,8,246.0,332.1,62.1,149.9,0.89,-1,-1,-1
2,9,824.9,337.5,37.8,102.6,0.88,-1,-1,-1
2,10,342.2,320.5,49.3,139.6,0.87,-1,-1,-1
2,11,460.7,332.8,39.8,112.0,0.87,-1,-1,-1
2,12,381.4,335.1,52.0,123.5,0.87,-1,-1,-1
2,13,777.6,359.8,24.3,58.0,0.85,-1,-1,-1
2,14,714.8,388.8,66.2,101.2,0.83,-1,-1,-1
2,15,1093.5,344.9,25.7,70.2,0.83,-1,-1,-1
2,16,741.8,332.4,37.8,86.4,0.82,-1,-1,-1
2,17,1557.9,338.3,129.6,337.3,0.79,-1,-1,-1
2,18,806.0,342.1,21.6,49.8,0.78,-1,-1,-1
2,19,1119.2,345.1,24.3,53.5,0.78,-1,-1,-1
2,20,593.0,326.4,43.9,110.7,0.72,-1,-1,-1
2,21,680.1,342.9,32.1,83.0,0.71,-1,-1,-1
2,22,1576.8,335.8,40.5,106.0,0.69,-1,-1,-1
2,23,1206.9,339.9,27.0,78.3,0.6,-1,-1,-1
2,24,1223.8,342.2,25.7,74.2,0.51,-1,-1,-1
2,25,659.8,368.2,50.3,81.7,0.44,-1,-1,-1
2,26,717.5,345.9,35.1,85.7,0.31,-1,-1,-1
2,27,1826.6,336.2,94.5,333.5,0.24,-1,-1,-1
2,28,1389.2,349.0,24.3,66.1,0.21,-1,-1,-1
2,29,722.2,343.7,27.0,71.0,0.19,-1,-1,-1
2,30,628.8,333.8,31.0,85.7,0.18,-1,-1,-1
2,31,1059.1,347.3,24.3,61.4,0.17,-1,-1,-1
2,32,849.2,332.4,28.3,64.8,0.11,-1,-1,-1
2,33,622.4,347.6,38.5,101.2,0.1,-1,-1,-1
2,34,884.9,358.4,16.2,41.9,0.08,-1,-1,-1
2,35,1170.5,342.9,20.2,51.3,0.07,-1,-1,-1
2,36,1197.5,345.3,20.2,62.8,0.06,-1,-1,-1
2,37,1184.0,342.9,18.9,51.3,0.06,-1,-1,-1
2,38,1140.1,345.4,18.9,49.1,0.06,-1,-1,-1
2,39,366.5,329.1,33.1,107.3,0.05,-1,-1,-1
2,40,1107.0,347.3,18.9,50.6,0.05,-1,-1,-1
2,41,661.2,369.9,65.8,110.0,0.04,-1,-1,-1
2,42,664.5,370.6,84.7,116.1,0.04,-1,-1,-1
2,43,901.8,358.4,18.9,41.2,0.03,-1,-1,-1
2,44,1104.3,347.0,17.6,50.0,0.03,-1,-1,-1
2,45,216.7,327.9,45.9,119.0,0.03,-1,-1,-1
2,46,1098.9,344.9,21.6,60.8,0.02,-1,-1,-1
2,47,1526.9,360.8,197.1,472.2,0.02,-1,-1,-1
2,48,982.1,350.7,14.8,31.7,0.02,-1,-1,-1
2,49,725.6,342.7,21.6,60.9,0.02,-1,-1,-1
2,50,1836.0,337.8,75.6,229.5,0.01,-1,-1,-1
2,51,1525.5,392.2,145.8,367.2,0.01,-1,-1,-1
2,52,824.9,341.4,20.2,50.8,0.01,-1,-1,-1
2,53,874.1,351.7,18.9,48.6,0.01,-1,-1,-1
3,1,1512.0,358.4,305.1,787.1,0.95,-1,-1,-1
3,2,977.4,315.7,164.7,350.5,0.94,-1,-1,-1
3,3,1165.7,335.0,168.8,352.9,0.94,-1,-1,-1
3,4,901.1,322.7,104.0,259.2,0.93,-1,-1,-1
3,5,1348.0,348.3,49.3,111.4,0.91,-1,-1,-1
3,6,1482.3,341.0,43.2,95.7,0.9,-1,-1,-1
3,7,250.9,331.3,62.8,149.0,0.89,-1,-1,-1
3,8,1706.4,344.1,129.6,366.0,0.89,-1,-1,-1
3,9,345.9,318.8,50.0,139.6,0.88,-1,-1,-1
3,10,826.2,336.5,39.2,101.9,0.88,-1,-1,-1
3,11,465.4,330.4,38.5,112.7,0.87,-1,-1,-1
3,12,385.4,333.5,52.0,123.5,0.87,-1,-1,-1
3,13,717.5,385.4,67.5,102.6,0.86,-1,-1,-1
3,14,779.6,358.4,24.3,58.0,0.84,-1,-1,-1
3,15,1096.9,345.4,25.7,67.7,0.84,-1,-1,-1
3,16,745.9,331.8,35.1,85.7,0.83,-1,-1,-1
3,17,1121.9,343.6,24.3,54.7,0.83,-1,-1,-1
3,18,809.3,341.2,23.0,51.3,0.81,-1,-1,-1
3,19,1564.7,337.8,124.2,334.1,0.8,-1,-1,-1
3,20,1582.2,335.6,43.2,108.2,0.77,-1,-1,-1
3,21,598.1,326.0,41.8,108.0,0.75,-1,-1,-1
3,22,683.4,341.6,31.4,81.0,0.73,-1,-1,-1
3,23,1226.5,340.0,27.0,76.8,0.65,-1,-1,-1
3,24,727.7,339.7,24.3,66.7,0.65,-1,-1,-1
3,25,1209.6,339.0,25.6,76.1,0.6,-1,-1,-1
3,26,623.7,347.0,41.9,105.3,0.35,-1,-1,-1
3,27,1173.2,340.7,25.7,61.6,0.31,-1,-1,-1
3,28,663.2,363.8,51.0,82.4,0.3,-1,-1,-1
3,29,1059.8,344.1,29.7,69.4,0.21,-1,-1,-1
3,30,1834.7,338.2,89.1,322.6,0.19,-1,-1,-1
3,31,851.2,330.8,29.7,65.5,0.14,-1,-1,-1
3,32,905.2,352.4,20.2,45.9,0.08,-1,-1,-1
3,33,1143.5,344.8,17.5,49.4,0.07,-1,-1,-1
3,34,887.6,352.7,17.6,44.6,0.07,-1,-1,-1
3,35,214.7,320.0,47.6,126.9,0.06,-1,-1,-1
3,36,1186.0,343.4,18.9,51.5,0.05,-1,-1,-1
3,37,878.9,353.0,18.9,45.2,0.05,-1,-1,-1
3,38,1188.0,347.3,20.2,49.3,0.04,-1,-1,-1
3,39,662.2,364.2,60.8,114.1,0.04,-1,-1,-1
3,40,1111.7,348.6,16.2,47.2,0.03,-1,-1,-1
3,41,632.5,334.3,32.4,84.5,0.03,-1,-1,-1
3,42,1390.5,344.2,29.7,69.5,0.03,-1,-1,-1
3,43,989.6,349.7,13.5,30.4,0.02,-1,-1,-1
3,44,1220.4,341.9,20.2,64.8,0.02,-1,-1,-1
3,45,983.5,350.7,13.5,29.7,0.02,-1,-1,-1
3,46,966.6,350.0,16.2,37.8,0.02,-1,-1,-1
3,47,999.7,351.7,13.5,31.7,0.02,-1,-1,-1
3,48,1107.7,347.6,17.6,47.9,0.02,-1,-1,-1
3,49,1190.7,346.3,21.6,54.0,0.02,-1,-1,-1
3,50,721.6,385.1,56.7,50.6,0.02,-1,-1,-1
3,51,1841.4,339.2,72.9,228.8,0.01,-1,-1,-1
3,52,1146.2,345.1,18.9,50.1,0.01,-1,-1,-1
3,53,615.9,331.3,25.0,79.5,0.01,-1,-1,-1
4,1,982.1,314.4,166.0,351.2,0.94,-1,-1,-1
4,2,1520.1,360.1,302.4,783.3,0.94,-1,-1,-1
4,3,1169.8,332.3,167.4,353.5,0.93,-1,-1,-1
4,4,903.8,321.3,110.7,261.2,0.93,-1,-1,-1
4,5,1354.1,346.3,49.9,111.4,0.91,-1,-1,-1
4,6,1711.8,342.1,132.3,368.0,0.89,-1,-1,-1
4,7,256.7,329.4,61.1,146.5,0.89,-1,-1,-1
4,8,1487.7,339.2,43.2,97.2,0.88,-1,-1,-1
4,9,351.3,316.4,45.9,138.2,0.88,-1,-1,-1
4,10,828.9,333.8,39.2,101.9,0.88,-1,-1,-1
4,11,468.5,327.7,39.1,113.4,0.87,-1,-1,-1
4,12,390.2,331.3,52.0,122.3,0.87,-1,-1,-1
4,13,784.4,354.0,24.3,60.1,0.83,-1,-1,-1
4,14,1100.9,343.6,25.7,68.9,0.83,-1,-1,-1
4,15,748.6,329.4,36.5,88.4,0.82,-1,-1,-1
4,16,1536.3,335.3,162.0,337.7,0.81,-1,-1,-1
4,17,813.4,338.0,21.6,50.8,0.8,-1,-1,-1
